,company_no,company_name
58025,5590165766,ISA Golv & Interiör AB
58026,5563960938,KA:s Grävtjänst i Bettna Aktiebolag
58027,5564665585,Tunabergs Rör Aktiebolag
58028,5564484102,HJ CARLSSON ÅKERI Aktiebolag
58029,5563544765,Eldelac Aktiebolag
58030,5566323589,Nyblads Plåt och Bygg AB
58031,5568886641,Härads Bil & Verkstad AB
58032,9696589077,H.L. Estrad Kommanditbolag
58033,9697046309,Bygg-Byrån Birgersson konsult Kommanditbolag
58034,5569500688,Saelid Bygg och fastighetsservice AB
58035,9164107600,Ambros Måleri Handelsbolag
58036,9165151458,Handelsbolaget TUNA VVS
58037,9696800151,REVAKO Kommanditbolag
58038,9164135254,Ingenjörsbyrån Magnusson & Kloow Handelsbolag
58039,5592179161,Byggeriet Nyköping AB
58040,5591895718,MätCity Sweden AB
58041,5591978738,Sörmlandsbyggarna AB
58042,9696979617,Bo Bra i Katrineholm Handelsbolag
58043,5592134752,StrömTuna Entreprenad AB
58044,5592165749,MB Marine Elevator AB
58045,5592158694,Sågtorp Bygg AB
58046,5592148935,Fiber konsult i Flen AB
58047,5592110455,AJV Grävtjänst AB
58048,5590476718,Whynotled AB
58049,5564112703,Thelron Aktiebolag
58050,5568404809,PN Ventilation AB
58051,5590108303,A. Hansson Konsult AB
58052,5567763940,Medion - Welding AB
58053,5564466083,Pierre Larsson Bygg och Montage AB
58054,5591039580,Wennerström Bygg Konsult AB
58055,5590576988,Spettos Entreprenad AB
58056,5590940929,Trosa Marinteknik & Entreprenad AB
58057,5592240294,Henrik Service Team AB
58058,5568772247,Entreprenadproffsen i Stavtorp AB
58059,5562214493,Flenmo Golvaktiebolag
58060,5569784902,Etuna Bygg och Allservice AB
58061,5569230179,JW Anläggning AB
58062,5569797110,JS Anläggning AB
58063,5590793872,Conny Andersson Byggkontroll AB
58064,5591617930,Svenska Elitinvest Consulting AB
58065,5563244663,Jan Hehrne Arkitektkontor AB
58066,5568356553,Tisnarbygg AB
58067,5568554652,Måleri1 i Eskilstuna AB
58068,5569622920,Fogo Konsult AB
58069,5564025012,Elref Montage Aktiebolag
58070,5590886858,Simon Jonsson Entreprenad AB
58071,5569254773,Thore Lindqvist Konsult AB
58072,5591380703,Krister Sköldin AB
58073,5590442777,Krantjänst i Eskilstuna AB
58074,5591988554,TUHTI SVERIGE ENTREPRENAD AB
58075,5590327416,P/Color AB
58076,5592047723,7 Bitar AB
58077,5590747415,Marcus Bygg & marktjänst AB
58078,5564717923,Graham's Dykteknik Aktiebolag
58079,5562266428,Sven Karlsson Bygg Aktiebolag
58080,5568182660,CPF Centrum Bygg & Fastighet AB
58081,5563083236,Ekografill Aktiebolag
58082,5590438270,Vakuumteknik Sverige AB
58083,5591243687,Alexander Johnsson Fix it AB
58084,5591625446,Logistik & Service i Strängnäs AB
58085,5591824536,Jonas Andersson Consulting i Eskilstuna AB
58086,5567004667,Anetoft Invest AB
58087,5566979851,JPK Fönstermontage AB
58088,5591338438,Sjögrävning i Sverige AB
58089,5561580159,Relä & Elmontage Christer Ericsson Aktiebolag
58090,5569963456,Gert Anderssons Grävtjänst AB
58091,5564169745,Sevdins Elektriska Byrå Aktiebolag
58092,5568402902,MoLi Svenska AB
58093,5591966337,Aurora Projekt AB
58094,5569912289,HSTL Holding AB
58095,5592200009,L Y R Y Bygg AB
58096,9166009176,KOMMANDITBOLAGET BRUUS BYGG
58097,9168485655,Nordin Produktdesign och Konsult Kommanditbolag
58098,9697621325,Derehalls bygg och ventilation kommanditbolag
58099,9697573104,Elfram Kommanditbolag
58100,5592027576,Stefan Anderssons Måleri & Bygg AB
58101,9697429307,DeBoNiCaT Handelsbolag
58102,9697395946,Stenhammar'n Kommanditbolag
58103,9165169161,Borsökna Vattenburk Kommanditbolag
58104,9696318964,J. Granfors Entreprenad Kommanditbolag
58105,9697793710,Sveabygg & VVS Kommanditbolag
58106,5592224090,Arttuna Bygg & Hemvård AB
58107,5592205024,MJ Brandtätning AB
58108,5592245756,Olssons VVS & Montage AB
58109,7696160840,Högsätters Stugförening Ekonomisk förening
58110,9165022261,TM-PRODUKTER; Murbäck & Co Handelsbolag
58111,9166034331,STUDIOGRAF Handelsbolag
58112,5590474143,Kim Sigfridsson AB
58113,9697598242,Pitchmonkey Handelsbolag
58114,5592142334,Mätkonsulten i Sörmland AB
58115,5569744104,Annas städ i Vingåker AB
58116,9164115280,Westerlinds; Arkitektkontor Handelsbolag
58117,5592144215,RF Byggservice AB
58118,5592129240,Ramningsnäs Förvaltning AB
58119,5592293475,Blinks Schakt AB
58120,5592207848,JPB Service AB
58121,5592211576,Lars Rushton AB
58122,5591556930,Sixten Hell AB
58123,5591469266,SANNY EL&BYGG AB
58124,5564712965,Tobaksgrundet AB
58125,5566117908,Spräng & Markservice i Malmköping AB
58126,5591501571,Trosadalens Trädgård AB
58127,5568812878,Terrawing Holding AB
58128,5566396114,Nya Värden Sverige AB
58129,5568923584,Tunafastigheter Bygg i Eskilstuna AB
58130,5591927909,Glaslyft Mälardalen AB
58131,5566670138,Sundby Entreprenad AB
58132,5591301279,Michael Andersson Bygg och renovering AB
58133,5568506769,EST Distribution AB
58134,5569279945,AB REJÉL
58135,5569620155,Mälardalens PVC-Montör AB
58136,5568580871,Sundbyholms VVS service AB
58137,5569640229,Katrineholms Miljösanering AB
58138,5568481666,JBS ANLITA AB
58139,5567148316,BGHS Expansion AB
58140,5567349963,NIAG Consult AB
58141,5590175476,Svartöns infrakonsult AB
58142,5565477576,Ljus & Teknik i Oxelösund AB
58143,5567307250,Ritsen AB
58144,5569529083,Borsökna Måleri AB
58145,5591261580,Far & Son Bygg i Mälardalen AB
58146,5592010176,T.Torstensson Alltjänst AB
58147,5567708903,Epadalens Konsult AB
58148,5591429617,Hoxer Bruk Aktiebolag
58149,5567967228,Arneringen AB
58150,5569964637,Borghagens Entreprenad AB
58151,5567053656,CL Marklund AB
58152,5569340234,Kontroll & Kalkyl i Mälardalen AB
58153,5591146575,EAP Global Aktiebolag
58154,5567029201,Stenhagen Invest AB
58155,5590555412,Swedish Apparel AB
58156,5566721931,Data & Elektronikbutiken i Vingåker AB
58157,5590005228,Johansson Bygg & Entreprenad AB
58158,5591593800,Markström Bemanning AB
58159,5591580682,Båken 4 AB
58160,5565001426,Mark och Byggteknik i Nyköping Aktiebolag
58161,5568777386,M Fogenstad Fastigheter AB
58162,5591731582,HDB Retail Consultancy AB
58163,5568951916,Slottsbrinken Invest AB
58164,5568685167,Fastighetsbolaget Trosa Ågubben 6 AB
58165,5565015939,Torbjörn Olssons Bergsprängning AB
58166,5590559299,Jafarssons Bygg & Mark & Fastighet AB
58167,5590528039,Storstadens Ventilation AB
58168,5562085190,Hagberg Malmberg Bygg och Måleri AB
58169,5563955250,CG Installation o Förvaltning AB
58170,5590061700,ROK AB
58171,5591980023,Projektstandard AB i Strängnäs
58172,5591907216,PALELIDE Interiör AB
58173,5564413317,G Holmer Art Aktiebolag
58174,5566608757,H-G Hansson i Eskilstuna AB
58175,5590504717,MB Production Development AB
58176,5564494580,Janark i Nyköping Aktiebolag
58177,5562345693,B. Persson Entreprenad Aktiebolag
58178,5567671077,TOMTE Invest AB
58179,5567287262,Vil AB
58180,5567838072,Ulf Zettersten Arkitekt AB
58181,5562686732,Agrippa Byggnads Aktiebolag
58182,5567388912,Glamyra AB
58183,5590923040,DBM Byggnads AB
58184,9697612464,Guldkusten juridik & Invest Handelsbolag
58185,9165175671,ANKRO Handelsbolag
58186,5562839430,H. Klaessons Byggteknik Aktiebolag
58187,5567538409,Bo Åhl Arkitektkontor AB
58188,5568841745,Brian Adam Architect AB
58189,5591659056,Trygg i Nyköping AB
58190,5569016321,Stadsform AB
58191,5592033418,Maria Kruhsberg Byggnadsingenjör AB
58192,5592127129,Jonny M Kaare Byggtjänst AB
58193,5592098213,WRun AB
58194,5590749940,Logö AB
58195,5562230069,Aktiebolaget Lilla Rätö Gård
58196,5567301659,Mälarpool AB
58197,5568001159,Stallarholmens Trivselboende AB
58198,5569272726,Randbäcks bygg AB
58199,5569423121,Fönster & Energi i Sörmland AB
58200,5566865621,Lars E Wedholm Konsult AB
58201,5565196002,Arbeco Undertak Aktiebolag
58202,5592238850,Hall O Marker AB
58203,5591106561,Florist/Stylist Madeleine Röken AB
58204,5569448151,Hagalunds Gård Ecosolutions Aktiebolag
58205,5590171707,Mynttinen Projektutveckling AB
58206,5568958184,ES Schakt AB
58207,5590918156,Bror Ellfolk Invest AB
58208,5564004587,OW-Consult Aktiebolag
58209,5591934418,Katrineholms Design & Dekor AB
58210,5591276646,SUSARK AB
58211,5566845375,Janne Larsson Förvaltning AB
58212,5568202609,PERfect EL i Mariefred AB
58213,5568452022,Westron AB
58214,5590706882,Kontrollansvarig i Södermanland AB
58215,5590636568,Lagnö Bo Bygg och Förvaltning AB
58216,5560632951,Klemmings Arkitektkontor Aktiebolag
58217,5590121819,FIRST family & friends AB
58218,5564021102,Erika Bygg Aktiebolag
58219,5591115737,Råsudden Häst AB
58220,5590049531,TMD Bygg AB
58221,5591903942,Aktiebolaget Verderum
58222,5569127706,Garden Of Potential AB
58223,5592126386,Kanitsen Mur & Puts F Bille AB
58224,5566982822,Permanentor AB
58225,5590655907,Grävarn i Skogstorp AB
58226,5567762009,Brand Real Estate Development AB
58227,5569982159,Sanda Bergabo bygg och konsult AB
58228,5569549941,Backman El & Maskin AB
58229,5566575204,Norra Mosshult AB
58230,5569415150,RMT Consulting AB
58231,5568162191,AB Vigmac
58232,5590734694,Wahlberg consulting i Eskilstuna AB
58233,5590135207,Joel Reiderstedt AB
58234,5569918120,BLP Sverige AB
58235,5591980874,Eneby Fastighetsservice & Entreprenad AB
58236,5565579124,Djupvik Fastighets AB
58237,5569010241,Hökös Allservice AB
58238,5569271884,Formbetong Teknik i Katrineholm AB
58239,5568415565,Allema AB
58240,7696028534,Niklassons Byggentreprenad i Nyköping ek. för.
58241,9165806473,PÅM konstruktion Kommanditbolag
58242,9164095961,Söderbergs Schakt; Söderberg & Co Handelsbolag
58243,9697294263,Zantanas Hundcenter Handelsbolag
58244,5561911677,Bertil Granberg Byggnads Aktiebolag
58245,9165173239,"""Håll Dig Frisk"" Handelsbolag"
58246,9697161942,LESNY Kommanditbolag
58247,9697597947,JMG Konsult i Eskilstuna Kommanditbolag
58248,5563099729,Åsell & Co Arkitekter Aktiebolag
58249,5566951900,Bondhalla AB
58250,9697823848,Geramax Handelsbolag
58251,9166810342,KUNGSEL Handelsbolag
58252,5568690399,MJOIS AB
58253,5567685051,Three Departments AB
58254,5592198237,APR Rörsvets AB
58255,5592135452,DPIC Nordic AB
58256,5591401806,Tvålingen Utveckling AB
58257,5591100150,Bra Jobbat Bromma AB
58258,5590645726,Johan Byggkonsult i Mälardalen AB
58259,5590856190,Nilssons Rör i Mälardalen AB
58260,5592240906,Oxelösunds Entreprenad & Schakt AB
58261,5592221187,Mark Entreprenad i Oxelösund AB
58262,5590354154,Teotri AB
58263,5591101927,Makarkitektur AB
58264,9697470533,Handelsbolaget Hustorp; B & L Johansson
58265,5592264336,CoC Vvs AB
58266,5569446759,Sicoro Bygg och Projektledning AB
58267,5590912019,Kjell Lantz AB
58268,5592264088,Hans Tolbäcken AB
58269,5590502406,Sandkullen entreprenad AB
58270,5568492788,Holmstrand Byggteknik Aktiebolag
58271,5592228430,T.Alm Måleri AB
58272,5563628378,Klarins Åkeri Aktiebolag
58273,5568257132,Diviner Bygg AB
58274,5569390676,TUT AB
58275,5590127006,Jagjagvi AB
58276,5568239148,Arenautveckling i Strängnäs AB
58277,5590683909,Hammarstugans Bygg och Montage AB
58278,5590170980,TCtravel&Estimate AB
58279,5562872266,Ronnie Hjalmarsson Aktiebolag
58280,5564910296,Mellanberga Consulting Aktiebolag
58281,5590440789,Dapperey AB
58282,5568393093,Askenbom konsult AB
58283,5563794162,U. Palms Rör AB
58284,5564808532,Servicebolaget Dragonen AB
58285,5564110301,Elinstallationer Leif Gustavsson Aktiebolag
58286,5562209709,Allelektro Team RPP Service AB
58287,5591420137,Willy Gustafsson Byggkonsult AB
58288,5568445679,Sjötorps Förvaltning AB
58289,5591834782,PP Bostads AB
58290,5591413140,Byggprojektbyrån i Sverige AB
58291,5591194799,Myzehe AB
58292,5560436916,H. Fyrbergs Fastighetsaktiebolag
58293,5566307145,City Bygg i Eskilstuna AB
58294,5591095509,RJ mark & bostad AB
58295,5590031000,Komet 52 Fastighetsutveckling AB
58296,5590435938,Wäpp AB
58297,5561448381,Jan Lunding Arkitektkontor Aktiebolag
58298,5591455737,MS BYGGSERVICE ESKILSTUNA AB
58299,5562618123,AB Pelle Wester
58300,5591074025,AB Chefab
58301,5563710184,Marianne Ilebrand Hälsoprofil o Marketing AB
58302,5591689822,ÅKRA ARKITEKTKONSULT AB
58303,5566850698,Ölstugan 1 Förvaltning AB
58304,5567762397,LINAR AB
58305,5568677610,Ulback AB
58306,5562467810,Sörmlands Energi Aktiebolag
58307,5568884463,Vattengränd Bygg & Maskin AB
58308,5564550043,Lars-Åke Ingemarssons Elektriska Aktiebolag
58309,5567978787,Fiskpigans Försäljnings AB
58310,5565103701,CAP Måleri Aktiebolag
58311,5591252415,Abcon Entreprenad AB
58312,5569513392,Veterano Bygg AB
58313,5568303787,RPM Teknik AB
58314,5565027132,Vingvent AB
58315,5564139219,HA:s Elektriska Aktiebolag
58316,5562853704,Layoutstugan i Johanneshov Aktiebolag
58317,5563052876,G Å Förvaltning AB
58318,5566057716,DMG Projekt AB
58319,5567827356,G. Ekströms Entreprenad AB
58320,5563476448,House Properties Stockholm AB
58321,9164095318,Handelsbolaget Wiker Teknisk Partner
58322,5164113622,HJÄLPSAM AKTIV 100% LIMITED UK Filial
58323,9696122341,Handelsbolaget Affe i Södertälje
58324,5567856835,Skogsduvan Konsult AB
58325,5564258639,FÄSTEB Aktiebolag
58326,5560823550,Källsätter Aktiebolag
58327,5565777124,Mentor i Eskilstuna Företagsutveckling AB
58328,5591425391,Mälardalens Markexploatering AB
58329,5565247599,PGK Timberhouse Group AB
58330,5565657441,AVAB Montage AB
58331,5592267123,We Lead AB
58332,9696665067,L-E Sarvell Kommanditbolag
58333,9696918474,Enstaberga Skog och Transport Handelsbolag
58334,9697501428,Hand i hand Kommanditbolag
58335,5564884913,Avex Entreprenad AB
58336,5563887479,SR Entreprenad & Transport Aktiebolag
58337,5591931695,Lekplatsteknik i Sverige AB
58338,5590901061,RKS Fasadvård AB
58339,9696119016,Lina Bertilsson Handelsbolag
58340,9697381763,VVS och Svets service i Nyköping Handelsbolag
58341,5567219166,Familjen Tuvgren AB
58342,5564233319,Gert Sävelid Bygg Aktiebolag
58343,5565975686,Media Cue AB
58344,5569061087,Stadskoncept i Mälardalen AB
58345,5563292332,Wäsby Fastigheter AB
58346,9164015548,Bo Åhl Arkitektkontor Handelsbolag
58347,5567406938,Mälardalen Godkända Bostäder AB
58348,5566519582,Ersmarker Förvaltning AB
58349,5592140999,Roslagens Kakel & Golv AB
58350,5566510391,Röksta Byggservice AB
58351,5569287310,Dean Bygg och Altan AB
58352,5565555967,Euro Soft Development AB
58353,5568886716,M Olsson Måleri i Gnesta AB
58354,5568958424,Moderna Tak & Fasad AB
58355,9165082554,Kalkylkonsult Sune Lindell Handelsbolag
58356,9697645498,Nilssons Mark; Hem & Trädgård Kommanditbolag
58357,5563171734,Hallonbacken Produktion AB
58358,5567644017,Stavstorp Utveckling AB
58359,5567039333,Seniorum AB
58360,5592127269,Mählby Inredning & Design AB
58361,5569229106,Bygg och Fastighet i Mälardalen AB
58362,5561679522,Lin Consulting AB
58363,5562114040,Norbäck Förvaltning AB
58364,5568594369,Hunting Girl AB
58365,9165158446,Agro-Mecano Handelsbolag
58366,5565017190,Jan Bergström Eko Aktiebolag
58367,9696280347,Stoffes Fastighetsförvaltning Kommanditbolag
58368,9165155160,Larssons Konsult och Service Handelsbolag
58369,9696404012,Bygg och Betong i Nyköping Kommanditbolag
58370,5563180248,Oppunda Måleri Aktiebolag
58371,9696330159,Lilla Källa Interiör Handelsbolag
58372,9697241223,Bohman & Mann Handelsbolag
58373,5591214274,Lindahls Mark & Husutveckling AB
58374,5565661427,Bilreservdelsdepån Invest i Strängnäs Aktiebolag
58375,5569487910,Froderberg Enterprises INC AB
58376,5567189195,HEW i Byle AB
58377,5565890745,Tiglio AB
58378,5569362816,ELP 4 AB
58379,5562270693,Leif Holmström Byggnads AB
58380,5566833983,B Tedebo Holding AB
58381,5565070652,Kungsörs Byggmiljö AB
58382,5565816906,Arne Hill Förvaltning AB
58383,9697818541,Pom fastigheter handelsbolag
58384,5563187235,Karl Skog Byggkonsult Aktiebolag
58385,5560810417,Kjell i Hagsjö Aktiebolag
58386,9697720929,Hvithammers Entreprenad Handelsbolag
58387,9697639632,Södermanlands Bygg & Entreprenad Handelsbolag
58388,5567218473,Ajata Bygg AB
58389,5565581435,Gaamick AB
58390,5567030175,ACN Invest Aktiebolag
58391,5567742688,Stokern AB
58392,5562556869,Lars-G Friberg Aktiebolag
58393,5564766441,ProjektKonsult Kjell Yrvenback Aktiebolag
58394,5590044342,DÅ Gruppen Consulting AB
58395,5591569644,ÄrnaAir Ventilation Holding AB
58396,5561556464,Villa; hus och hem Stockholm AB
58397,5592209349,Tosterö Bygg AB
58398,5592205982,Storstockholms park och trädgård AB
58399,5568936446,Rotomill Holding AB
58400,5569079352,Kubalski Consulting AB
58401,5590733357,Ingårda Måleri AB
58402,5591907208,Prozitha Holding AB
58403,5567207583,Solbacka Holding AB
58404,5590045844,Swesmed Byggsmidesservice AB
58405,5568233992,PS Svenssons Bygg AB
58406,5567013809,MC Mark- & Husutveckling AB
58407,5590529060,Jansson Group Aktiebolag
58408,5590521406,Nyckeln till bostad AB
58409,5565962387,Malmby Transport AB
58410,5590557657,Smart Tire Stud Swe AB
58411,5567306690,Byggnadsvårdarna i Linköping AB
58412,5569395287,Björkliden Gräv & Transport AB
58413,5568370133,Gillissons Bygg AB
58414,5590098991,Tionus Fastigheter AB
58415,9697741610,Svensk vvs Installation Kommanditbolag
58416,5568173156,Bygg Projekt BPE AB
58417,5567861165,Lundex Bygg & Design AB
58418,5590147012,Mälardalens Husdesign AB
58419,5568963598,Rudén Entreprenad AB
58420,9697651405,Alens El och Bygg Handelsbolag
58421,5590533963,SteelPool Private i Eskilstuna AB
58422,8180000070,SÖDERMANLANDS BYGGMÄSTAREFÖRENING
58423,5568835861,LENA & LEO AB
58424,5568733678,Johan Bylund AB
58425,5568947674,ByggYngve AB
58426,9697689454,Handelsbolag Mark 2 solution
58427,5590658851,Ekensbergs Bud & Taxi AB
58428,7696302608,Väla/Fimta Datakommunikation Ekonomisk förening
58429,5567082580,Saarela Arkitektkontor AB
58430,5568554660,Jörgen Byggare i Mälardalen AB
58431,5567967459,San-Lin i Eskilstuna Aktiebolag
58432,5591999460,DB Projekt AB
58433,5568436025,AB Nyström Naturhälsovård
58434,5591642730,BadrumsProduction Mälardalen AB
58435,5591443196,ADI Industrial Solution AB
58436,5563285187,Önnersta Gräv Björn Gustafsson Aktiebolag
58437,5590524061,Solgrinden AB
58438,5566257712,Oksa Bygg & Golv AB
58439,5569814295,Kåbring Holding AB
58440,5590207899,Sundin o Co Consulting AB
58441,5567764013,BBM Entreprenad i Nyköping AB
58442,5590381207,Mikael Örn Invest AB
58443,5591818520,sörmlands spårservice AB
58444,5568705866,Bark VVS AB
58445,5569636391,Christoffer Kun Holding AB
58446,5568796113,Sörmlands Eltjänst AB
58447,5591415277,Lisa Kerstinsdotter AB
58448,5591132179,Boende Fabriken Mälardalen AB
58449,5591766471,Nordic Logos AB
58450,5590588009,AB Storökan
58451,5568843998,Annikas Bygg-och Försäljningskonsult Mariefred AB
58452,5568356199,Selected Antiques Sweden AB
58453,5591217715,H.L.G BYGG AB
58454,5569178170,CRT Arkitektur AB
58455,5591395644,Sågarbacken Fastighets AB
58456,5592137466,FL-ByggProjekt AB
58457,5590362173,ABDOOR Ståldörrar AB
58458,5567952477,Partner Invest Holding i Gnesta AB
58459,5592141468,Xemi Bygg & Entreprenad AB
58460,5569838591,Cervos Fastigheter AB
58461,5590212899,KN Transport AB
58462,5569736712,Älegård Bygg AB
58463,5592239429,Duvedalens Entreprenad AB
58464,5592238652,Gårdsstyling i Sverige AB
58465,5568212624,Wileco Events AB
58466,5592085392,Klövern Matilda AB
58467,5592316920,J Lindbloms Bygg & Fastigheter AB
58468,5568700206,Biderman Enterprise AB
58469,5569532780,Åkers Förvaltning AB
58470,5592301476,Jäderstens Mark & Maskin AB
58471,5591197420,Alexandra Hügly Arkitekt AB
58472,5569126955,PQ Projektledning Holding AB
58473,5569993834,HK Framtid AB
58474,5592134315,AB Pettersson Bygg och installation
58475,5590781810,Sunspline AB
58476,5568270036,Trosa Mark AB
58477,5591662019,LFM Katrineholm AB
58478,5568244932,Service-Gruppen i Mälardalen AB
58479,5590113758,Formbetong i Katrineholm AB
58480,5592201502,Krigholm mur & plattsättnings AB
58481,5590533047,Tuna Säkerhet AB
58482,5568622459,Troja Ventilation och bygg AB
58483,5592334394,House of Wood Vallby AB
58484,5568773310,PF Konsult AB
58485,5567546014,G M N Finans i Trosa AB
58486,5591939169,Curbs Event & Utbildning AB
58487,5591541718,Ekfatet Bygg & Förvaltning AB
58488,5590887187,JMAB-VVS AB
58489,5568828569,One Size Fits All AB
58490,5568697097,205 Entreprenad AB
58491,5568397987,Fastighetsutveckling i Mälardalen AB
58492,5590196373,Granviks Bygg AB
58493,5568389042,PQ2 Invest AB
58494,5591855522,B. Jönsson Holding i Strängnäs AB
58495,5590450077,Ågubben Projekt AB
58496,5590744560,Rebane Enterprises AB
58497,5591317242,Storland & Co AB
58498,5568050263,AB Sundströms i Torshälla
58499,5591756373,West Bygg & Kakel AB
58500,5592184419,Insolar AB
58501,5592296940,Fin entreprenad betong i Norden AB
58502,5565510624,Plåtslagaren i Mälardalen AB
58503,5592083009,Schakt & Sprängteknik Nordic AB
58504,5592115793,Svetsansvar i Mälardalen AB
58505,5592269517,Johan Nohr AB
58506,8180012232,HJÄLMARENS VATTENFÖRBUND
58507,5592535842,Sandells Prefab och Logistik AB
58508,5569593543,Tommy Ellfolk AB
58509,5592559842,N&F Bygg och Fastighet AB
58510,5592812993,Björnhaga Entreprenad AB
58511,5592411366,Alhammar Group Sweden AB
58512,5592347891,Sörmlands Betonghåltagning AB
58513,5592575848,SNICKARKALLE AB
58514,5592746290,Ludwig Strids Byggnation AB
58515,5592709397,CASAB Rental AB
58516,5568077019,Soleconspiracy Enterprises AB
58517,5592424005,Jacolo AB
58518,5592445315,Steigers Creations AB
58519,5569497711,Westindustriell Byggkonsult AB
58520,5592561368,Isol & Vent E-tuna AB
58521,5592643612,AFs Mark och Resurs AB
58522,5592756968,Mark och Betong i Gällsta AB
58523,5592678667,MWAB Byggservice Aktiebolag
58524,5592565526,Örstig Entreprenad AB
58525,5592520802,Kungsladan AB
58526,5592680572,Sweden Consulting Center AB
58527,5592621014,DS Byggnadsrenovering AB
58528,5590323209,Bryggbo AB
58529,5592344187,CG Ventilation AB
58530,5592762990,GM Rör AB
58531,5592643547,Ettehag's Bygg & Plattsättning AB
58532,5592645112,Hammarstedts Elinstallationer AB
58533,5592607740,Malmsjö Byggservice AB
58534,5592356561,Pontus Malmsten Bygg & Plattsättning AB
58535,5592679954,K3M Bygg AB
58536,5592625635,Markiser och persienner i Nyköping AB
58537,5592644537,Ringholm bygg AB
58538,5592580350,Gåtsvärdet AB
58539,5020762414,SAATI SPA
58540,5592482599,STERNBERG ELNÄTSERVICE AB
58541,5592689045,Rizeks Bygg AB
58542,5592350770,EM RÖRTEKNIK AB
58543,5592661077,Åkvist Installation El & Entreprenad AB
58544,9697930916,Tärby Västergård Entreprenad Handelsbolag
58545,5592637960,Hågis Handymen Dalarna AB
58546,5592589344,WP Projekt AB
58547,5592468390,Villastaden bygg & måleri AB
58548,5592583750,M&R Takservice AB
58549,5592684376,Mikestaff AB
58550,5590754932,Freask AB
58551,5592562291,VKMF AB
58552,5020820998,JJK GRUPA SIA
58553,5592607963,Torshälla Ventilation AB
58554,9697931252,Brinkdorfs TLM-tjänst Kommanditbolag
58555,9697844414,FÜBE Handelsbolag
58556,5592628373,FogMäster Mälardalen AB
58557,5592642739,Marcus Dahlberg bygg AB
58558,5569155079,Ann Queckfeldt Arkitekt AB
58559,5592432305,Funckens Tak AB
58560,5566474077,Bergsgruppen i Nyköping AB
58561,5565888939,Jogersö Invest AB
58562,5567547061,Marcus Andersson Måleri AB
58563,5590716279,Hammarström Reklam AB
58564,5591314181,Västerljung fastigheter AB
58565,5020802780,LTES LIMITED
58566,5567059430,Dykeri- och sjöarbeten i Mälardalen AB
58567,9697343995,Byggtimber & Isol Kommanditbolag
58568,5592623853,Nyköpings Pool & Entreprenad AB
58569,5592536493,Daves Snickartjänst AB
58570,5592586308,Maria Kingsley Design AB
58571,5592434368,Jensens Byggelit AB
58572,5592601479,Gilles Bygg AB
58573,5592507452,Alex Bygg och Fastighet AB
58574,8024916077,VATTEN OCH AVLOPPSFÖRENINGEN SÖDER FEMÖRE I OXELÖSUND
58575,5592397805,Thunberg Allservice AB
58576,9165173023,Björkviks Elektriska Handelsbolag
58577,5591387260,Mats Ossiansson AB
58578,5591742928,Kerstin Svenson Design AB
58579,5592630569,Kurz Måleri & Bygg AB
58580,5592227192,CORE World AB
58581,5592625932,Skogalunds Rör & Svets AB
58582,5566800354,AQ Akademien i Eskilstuna AB
58583,5566279427,N A Invest AB
58584,5592495666,Jens N Byggteknik AB
58585,5592615768,Hellberg Mark & Bygg AB
58586,5592616741,Lukas Krupa Bygg AB
58587,5592192578,Rotvälta i Mälardalen AB
58588,5592019524,Byggentreprenader Totalgruppen AB
58589,5567829527,PFP Fastighets AB
58590,5591347249,Carment AB
58591,5592721699,DaZe Rör AB
58592,9697920206,Vindu Bygg Handelsbolag
58593,5592301682,JH CreaTive AB
58594,5592655137,Vad ni vill bygg AB
58595,5592368095,Makema AB
58596,5592366701,Calles W.M.A måleri i NYKÖPING AB
58597,5592316961,PSP Byggkvalité I Eskilstuna AB
58598,5592392541,MoFi Projekt AB
58599,5592262199,Mälardalens Plåtkonsult AB
58600,5592334253,Karlsro Industriservice AB
58601,5592399157,Farut Campfire aktiebolag
58602,5592349301,Slätviken Bygg & Snickeri AB
58603,5592402076,Eljonsson Thomas AB
58604,5592577182,Rastmans bygg AB
58605,5592277940,Redfors Mureri AB
58606,5592290075,JKE Markskruv Aktiebolag
58607,5592337116,BITAB El & Undertak AB
58608,5592403678,Seth & Son Rör AB
58609,5592416712,B. R. E. Entreprenad AB
58610,5592241615,Hävla Rör AB
58611,5592395106,SN PROJ AB
58612,5592462922,Sörmlands Byggkonsult AB
58613,5592439276,Eskilstuna Projektkonsult AB
58614,5592473804,EPMS Construction AB
58615,5592407919,CeDe Energiservice AB
58616,5592356587,LT Bygg & Miljö konsult AB
58617,5592434699,Björksta Projekt & Entreprenad AB
58618,5592401227,Katrineholm VVS & Bygg AB
58619,5592449051,Tekniska Konsultbyrån i Gnesta AB
58620,5592212194,Wimans Källa Konsult AB
58621,5592443625,Project Kuu AB
58622,5592416472,TGT AB
58623,5592508658,FSK Säkerhet AB
58624,5592357759,NH Kakel AB
58625,5592476112,Mofatek AB
58626,5592476138,Björninen Sverige AB
58627,5592473093,Monika Nagy Design AB
58628,5592510753,YOUSEF AL ABOUD Bygg konsult AB
58629,5592516172,Thuris AB
58630,5592434822,CV Rör AB
58631,5592469802,Nielsens VVS AB
58632,5592520679,Magnusson Mark & Maskin AB
58633,5592356702,Danviks Montage AB
58634,5592698236,Bohlin Telecom AB
58635,5592446370,Nykvist Puts & Tegel AB
58636,5592456239,Nordisk Ventilationsteknik AB
